id,ageRating,countries,genres,name,updatedAt,year,sequelsAndPrequels,createdAt,networks,audience,totalSeriesLength,rating_kp,rating_imdb,rating_tmdb,rating_filmCritics,rating_russianFilmCritics,rating_await,fees_world_value,fees_world_currency,fees_russia_value,fees_russia_currency,fees_usa_value,fees_usa_currency,budget_value,budget_currency,votes_kp,votes_imdb,votes_tmdb,votes_filmCritics,votes_russianFilmCritics,votes_await,genres_str,genre_count,countries_str,audience_total,has_sequel
1307179,,[{'name': 'Германия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:38.143Z,2019,,2023-07-26T07:05:38.362Z,,,,7.826,8.8,,0.0,0.0,0,0.0,,,,,,,,370,81,,0,0,0,"короткометражка, музыка",2,Германия,0,False
1304338,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-21T17:01:35.300Z,2019,,2023-07-17T05:34:13.622Z,,,,6.267,5.9,,0.0,0.0,0,0.0,,,,,,,,169,182,,0,0,0,"короткометражка, музыка",2,США,0,False
1302011,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",Каста: Скрепы,2026-02-24T12:07:37.538Z,2017,,2023-07-14T15:03:48.898Z,,,,7.242,5.6,,0.0,0.0,0,0.0,,,,,,,,220,15,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1301988,,[{'name': 'ЮАР'}],"[{'name': 'музыка'}, {'name': 'короткометражка'}]",,2026-02-12T12:33:33.039Z,2012,,2023-07-25T16:46:13.594Z,,,,7.729,8.0,,0.0,0.0,0,0.0,,,,,,,,97,37,,0,0,0,"музыка, короткометражка",2,ЮАР,0,False
1299818,,[{'name': 'Китай'}],[{'name': 'короткометражка'}],,2026-02-13T17:46:00.310Z,2017,,2023-07-31T21:19:43.253Z,,,,5.456,0.0,,0.0,0.0,0,0.0,,,,,,,,96,0,,0,0,0,короткометражка,1,Китай,0,False
1299147,,[{'name': 'Япония'}],[{'name': 'короткометражка'}],,2026-02-12T12:32:36.272Z,2011,,2023-07-23T09:51:17.957Z,,,,5.462,0.0,,0.0,0.0,0,0.0,,,,,,,,112,0,,0,0,0,короткометражка,1,Япония,0,False
1298358,,[{'name': 'Япония'}],[{'name': 'короткометражка'}],,2026-02-12T12:32:19.311Z,2013,,2023-07-31T18:51:20.830Z,,,,5.667,0.0,,0.0,0.0,0,0.0,,,,,,,,96,0,,0,0,0,короткометражка,1,Япония,0,False
1293608,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:29:48.992Z,2019,,2023-07-12T09:12:22.877Z,,,,7.095,7.3,,0.0,0.0,0,0.0,,,,,,,,177,104,,0,0,0,"короткометражка, музыка",2,США,0,False
1292018,16.0,[{'name': 'США'}],"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'приключения'}]",Вас приветствует внезапная смерть,2026-03-01T11:02:51.691Z,2020,"[{'id': 18193, 'name': 'Внезапная смерть', 'alternativeName': 'Sudden Death', 'type': 'movie', 'relationType': 'REMAKE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/da22cd1b-5b6f-454b-a6c6-f52a9b432a21/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/da22cd1b-5b6f-454b-a6c6-f52a9b432a21/300x450'}, 'year': 1995}]",2025-12-29T12:38:55.202Z,,,,4.701,4.3,6.082,0.0,0.0,0,0.0,,,,,,,,2575,3600,291.0,0,0,0,"боевик, триллер, драма, приключения",4,США,0,True
1291597,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'криминал'}]",,2026-02-25T19:36:38.854Z,2002,,2023-07-21T15:50:29.574Z,,,,6.936,8.1,,0.0,0.0,0,0.0,,,,,,,,260,962,,0,0,0,"короткометражка, криминал",2,США,0,False
1291484,,"[{'name': 'Израиль'}, {'name': 'США'}]","[{'name': 'боевик'}, {'name': 'драма'}, {'name': 'военный'}]",Морпехи: Закон о репатриации,2026-02-23T02:25:02.254Z,2019,"[{'id': 81728, 'name': 'Морпехи', 'alternativeName': 'Jarhead', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/7ca23c41-c8e5-424f-bd9d-7bb953e6bf88/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/7ca23c41-c8e5-424f-bd9d-7bb953e6bf88/300x450'}, 'year': 2005}, {'id': 841526, 'name': 'Морпехи 2', 'alternativeName': 'Jarhead 2: Field of Fire', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/e0738227-3130-4b3a-b167-ae2003909d24/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/e0738227-3130-4b3a-b167-ae2003909d24/300x450'}, 'year': 2014}, {'id': 904159, 'name': 'Морпехи 3: В осаде', 'alternativeName': 'Jarhead 3: The Siege', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/c6bed2ac-47a6-4010-8862-7b97dd23cf01/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/c6bed2ac-47a6-4010-8862-7b97dd23cf01/300x450'}, 'year': 2015}]",2023-07-11T19:18:13.284Z,,,,4.936,5.3,,0.0,0.0,0,0.0,,,,,,,,435,4500,,0,0,0,"боевик, драма, военный",3,"Израиль, США",0,True
1291058,18.0,[{'name': 'США'}],"[{'name': 'концерт'}, {'name': 'музыка'}]",Metallica и Симфонический оркестр Сан-Франциско: S&M²,2026-03-01T11:03:13.103Z,2019,,2023-07-11T19:01:49.065Z,,,,8.372,8.6,8.715,0.0,0.0,0,2582847.0,$,148480.0,$,1252385.0,$,,,1221,1700,130.0,0,0,0,"концерт, музыка",2,США,0,False
1289716,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'фантастика'}, {'name': 'музыка'}]",Ленинград: Цой,2026-02-25T10:45:30.817Z,2018,,2023-07-31T15:50:04.743Z,,,,5.436,5.4,,0.0,0.0,0,0.0,,,,,,,,590,51,,0,0,0,"короткометражка, фантастика, музыка",3,Россия,0,False
1289390,,[{'name': 'Великобритания'}],"[{'name': 'короткометражка'}, {'name': 'ужасы'}, {'name': 'музыка'}]",,2026-02-21T02:21:05.107Z,2019,,2023-07-25T18:15:35.524Z,,,,7.608,7.9,,0.0,0.0,0,0.0,,,,,,,,230,143,,0,0,0,"короткометражка, ужасы, музыка",3,Великобритания,0,False
1284384,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:20.229Z,2014,,2023-08-22T06:35:34.374Z,,,,5.904,4.6,,0.0,0.0,0,0.0,,,,,,,,148,18,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284374,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:38.245Z,2014,,2023-08-22T06:35:24.934Z,,,,5.931,5.5,,0.0,0.0,0,0.0,,,,,,,,124,16,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284364,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:37.734Z,2013,,2023-08-22T06:35:13.655Z,,,,5.864,4.9,,0.0,0.0,0,0.0,,,,,,,,140,18,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284361,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:38.253Z,2017,,2023-08-22T06:35:10.669Z,,,,5.922,3.8,,0.0,0.0,0,0.0,,,,,,,,110,14,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284357,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:18.758Z,2017,,2023-08-22T06:35:03.389Z,,,,7.732,6.0,,0.0,0.0,0,0.0,,,,,,,,251,23,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284324,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'комедия'}, {'name': 'музыка'}]",,2026-02-12T12:26:17.982Z,2016,,2023-08-22T06:34:19.197Z,,,,6.766,6.4,,0.0,0.0,0,0.0,,,,,,,,294,42,,0,0,0,"короткометражка, комедия, музыка",3,Россия,0,False
1284215,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:37.582Z,2015,,2023-08-22T06:32:00.046Z,,,,6.15,4.6,,0.0,0.0,0,0.0,,,,,,,,106,12,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284208,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:15.334Z,2018,,2025-12-29T18:24:36.219Z,,,,5.861,3.6,,0.0,0.0,0,0.0,,,,,,,,136,13,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284103,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}, {'name': 'ужасы'}]",,2026-02-28T10:12:38.850Z,2013,,2025-12-29T18:25:30.502Z,,,,6.699,5.6,,0.0,0.0,0,0.0,,,,,,,,183,21,,0,0,0,"короткометражка, музыка, ужасы",3,Россия,0,False
1284092,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:37.576Z,2016,,2023-08-22T06:29:17.947Z,,,,6.83,6.6,,0.0,0.0,0,0.0,,,,,,,,178,24,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284079,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:11.668Z,2018,,2023-08-22T06:28:57.220Z,,,,7.252,5.7,,0.0,0.0,0,0.0,,,,,,,,267,23,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284087,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:11.531Z,2016,,2023-08-22T06:29:10.285Z,,,,6.171,4.9,,0.0,0.0,0,0.0,,,,,,,,144,16,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1284025,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:26:09.689Z,2017,,2023-08-22T06:27:54.080Z,,,,6.014,5.2,,0.0,0.0,0,0.0,,,,,,,,126,9,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1283838,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:37.528Z,2018,,2023-08-22T06:23:40.021Z,,,,6.086,5.1,,0.0,0.0,0,0.0,,,,,,,,159,19,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1283271,12.0,[{'name': 'Нидерланды'}],"[{'name': 'концерт'}, {'name': 'музыка'}]",Роджер Уотерс: Мы + Они,2026-02-12T12:25:41.229Z,2019,,2023-07-17T14:19:36.650Z,,,,7.762,8.2,,0.0,0.0,0,1294480.0,$,36296.0,$,611644.0,$,,,335,1400,,0,0,0,"концерт, музыка",2,Нидерланды,0,False
1282756,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-24T12:07:37.491Z,2014,,2023-07-31T21:56:06.694Z,,,,6.307,5.4,,0.0,0.0,0,0.0,,,,,,,,147,16,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1282288,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:25:07.757Z,2015,,2023-07-26T08:32:33.858Z,,,,6.943,6.2,,0.0,0.0,0,0.0,,,,,,,,249,20,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1280849,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",Little Big feat. Руки вверх!: Слэмятся пацаны,2026-02-12T12:24:43.597Z,2018,,2023-07-11T20:32:05.304Z,,,,6.966,5.4,,0.0,0.0,0,0.0,,,,,,,,216,15,,0,0,0,"короткометражка, музыка",2,Россия,0,False
1280668,16.0,[{'name': 'Франция'}],[{'name': 'концерт'}],Милен Фармер 2019 — в кино,2026-02-25T05:11:42.401Z,2019,,2025-12-29T12:58:06.319Z,,"[{'count': 13715, 'country': 'Россия'}]",,8.432,0.0,8.6,0.0,0.0,0,0.0,,112993.0,$,,,,,1292,0,17.0,0,0,0,концерт,1,Франция,0,False
1278185,12.0,[{'name': 'Корея Южная'}],"[{'name': 'документальный'}, {'name': 'музыка'}, {'name': 'концерт'}]",BTS: Открой свою душу. Фильм,2026-02-23T02:41:04.987Z,2019,"[{'id': 1200750, 'name': 'Выжги сцену: Фильм', 'alternativeName': 'Burn the Stage: The Movie', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/54de364f-0042-4a49-b9ea-4f09a501b507/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/54de364f-0042-4a49-b9ea-4f09a501b507/300x450'}, 'year': 2018}, {'id': 1219911, 'name': 'BTS: Love Yourself Tour in Seoul', 'alternativeName': 'BTS: Love Yourself Tour in Seoul', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/b1c7bc25-5def-447e-9985-6e77b5e1a6ea/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/b1c7bc25-5def-447e-9985-6e77b5e1a6ea/300x450'}, 'year': 2019}, {'id': 1398916, 'name': 'BTS: Разбей тишину: Фильм', 'alternativeName': 'Break the Silence: The Movie', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/922f3137-5b9d-4b6f-b644-0d2af94a977c/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/922f3137-5b9d-4b6f-b644-0d2af94a977c/300x450'}, 'year': 2020}, {'id': 4866668, 'name': 'BTS Permission To Dance: On Stage — Seoul', 'alternativeName': 'BTS Permission To Dance: On Stage — Seoul', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/1ffd1105-9ce2-43f1-ba56-11016e166ed0/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/1ffd1105-9ce2-43f1-ba56-11016e166ed0/300x450'}, 'year': 2022}, {'id': 5101725, 'name': 'BTS Permission To Dance: On Stage — LA', 'alternativeName': 'BTS Permission To Dance: On Stage — LA', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/815d4978-3d56-4c9a-8a99-6a505a94d8aa/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/815d4978-3d56-4c9a-8a99-6a505a94d8aa/300x450'}, 'year': 2022}, {'id': 5235920, 'name': 'BTS: Yet To Come in Cinemas', 'alternativeName': 'BTS: Yet To Come in Cinemas', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/9784475/954eaa2d-3d46-4c20-8375-aca593a9894b/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/9784475/954eaa2d-3d46-4c20-8375-aca593a9894b/300x450'}, 'year': 2023}]",2023-07-11T19:07:55.749Z,,,,8.27,8.4,,0.0,0.0,0,12588805.0,$,766006.0,$,4400733.0,$,,,5133,3100,,0,0,0,"документальный, музыка, концерт",3,Корея Южная,0,True
1276567,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-21T16:36:35.455Z,2019,,2023-07-25T08:32:10.658Z,,,,6.655,7.0,,0.0,0.0,0,0.0,,,,,,,,287,547,,0,0,0,"короткометражка, музыка",2,США,0,False
1274479,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}, {'name': 'комедия'}]",,2026-02-24T12:07:38.366Z,2019,,2023-08-22T02:46:31.692Z,,,,6.935,6.4,,0.0,0.0,0,0.0,,,,,,,,304,28,,0,0,0,"короткометражка, музыка, комедия",3,Россия,0,False
1272856,,[{'name': 'Германия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:22:33.445Z,2019,,2023-07-26T06:47:04.519Z,,,,7.938,8.4,,0.0,0.0,0,0.0,,,,,,,,341,188,,0,0,0,"короткометражка, музыка",2,Германия,0,False
1272589,,,"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:22:23.481Z,2019,,2023-07-31T14:25:37.724Z,,,,7.211,7.7,,0.0,0.0,0,0.0,,,,,,,,140,128,,0,0,0,"короткометражка, музыка",2,,0,False
1271742,,[{'name': 'Франция'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:22:05.062Z,2019,,2023-07-25T16:41:42.612Z,,,,6.789,6.9,,0.0,0.0,0,0.0,,,,,,,,151,195,,0,0,0,"короткометражка, музыка",2,Франция,0,False
1269150,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'фантастика'}, {'name': 'комедия'}, {'name': 'приключения'}, {'name': 'вестерн'}, {'name': 'музыка'}]",,2026-02-24T12:07:34.686Z,2019,"[{'id': 1363478, 'alternativeName': 'Lil Nas X: Old Town Road (I Got the Horses in the Back) (Visualizer)', 'type': 'cartoon', 'relationType': 'REMAKE', 'year': 2018}]",2023-07-27T07:25:01.470Z,,,,7.175,7.3,,0.0,0.0,0,0.0,,,,,,,,118,228,,0,0,0,"короткометражка, фантастика, комедия, приключения, вестерн, музыка",6,США,0,True
1264733,,[{'name': 'Корея Южная'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-12T12:19:51.594Z,2019,,2023-08-21T22:41:47.212Z,,,,8.21,8.5,,0.0,0.0,0,0.0,,,,,,,,199,298,,0,0,0,"короткометражка, музыка",2,Корея Южная,0,False
1263929,,[{'name': 'Германия'}],"[{'name': 'короткометражка'}, {'name': 'музыка'}]",,2026-02-14T22:20:05.409Z,2019,,2023-07-25T11:47:29.275Z,,,,7.682,8.1,,0.0,0.0,0,0.0,,,,,,,,368,221,,0,0,0,"короткометражка, музыка",2,Германия,0,False
1263752,,[{'name': 'США'}],"[{'name': 'короткометражка'}, {'name': 'фэнтези'}, {'name': 'мелодрама'}, {'name': 'музыка'}]",,2026-02-22T04:53:01.797Z,2019,,2023-07-25T15:30:31.615Z,,,,7.259,7.7,,0.0,0.0,0,0.0,,,,,,,,118,412,,0,0,0,"короткометражка, фэнтези, мелодрама, музыка",4,США,0,False
1263529,,"[{'name': 'США'}, {'name': 'Канада'}]","[{'name': 'мюзикл'}, {'name': 'фэнтези'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'семейный'}]",История Золушки: Рождественское желание,2026-03-02T08:41:01.651Z,2019,"[{'id': 3842, 'name': 'История Золушки', 'alternativeName': 'A Cinderella Story', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/912c80a9-7569-473d-800e-fc2cea1c7775/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4774061/912c80a9-7569-473d-800e-fc2cea1c7775/300x450'}, 'year': 2004}, {'id': 397493, 'name': 'Еще одна история о Золушке', 'alternativeName': 'Another Cinderella Story', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/9d11282b-6c55-4cb2-af3a-31dd1f3769f1/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/9d11282b-6c55-4cb2-af3a-31dd1f3769f1/300x450'}, 'year': 2008}, {'id': 577848, 'name': 'История Золушки 3', 'alternativeName': 'A Cinderella Story: Once Upon a Song', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/7e939110-1d81-402f-978a-b6139caa55f9/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/7e939110-1d81-402f-978a-b6139caa55f9/300x450'}, 'year': 2011}, {'id': 988118, 'name': 'История Золушки 4: Если туфелька подойдёт', 'alternativeName': 'A Cinderella Story: If the Shoe Fits', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/70ff2129-7df7-49ec-bea2-8e21a4e0d1e8/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/70ff2129-7df7-49ec-bea2-8e21a4e0d1e8/300x450'}, 'year': 2016}, {'id': 4433934, 'name': 'История Золушки: К звездам', 'alternativeName': 'A Cinderella Story: Starstruck', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/99a2183f-7f3d-43a8-b869-bfd68c341b29/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/99a2183f-7f3d-43a8-b869-bfd68c341b29/300x450'}, 'year': 2021}]",2023-07-11T19:15:29.875Z,,,,5.898,5.3,6.4,0.0,0.0,0,0.0,,,,,,,,4831,8300,723.0,0,0,0,"мюзикл, фэнтези, мелодрама, комедия, семейный",5,"США, Канада",0,True
